,average_price,last_price,buy_trades_count,sell_trades_count,trades_count_imb,base_volume,quote_volume,mean_gas,mean_gas_price,mean_gas_value
2023-08-01 19:45:00+00:00,1850.5680088723323,1850.5680088723323,0.0,1,1.0,0.41868236902686684,774.800198,162430.0,25.675599872,0.00417048768720896
2023-08-01 19:46:00+00:00,1846.5903159090135,1846.5853518437682,2.0,0,0.0,0.09312297759641744,171.95992,201684.5,26.182628352000002,0.005289664384498688
2023-08-01 19:47:00+00:00,1851.4630595309934,1848.7276469874532,2.0,2,0.5,2.894074426910395,5361.662325,186808.5,28.408181247999998,0.005441602204780544
2023-08-01 19:48:00+00:00,1852.4170695629236,1851.1332394063522,0.0,5,1.0,30.738566452034533,56893.675702,209300.4,29.361177395200002,0.006240648003174809
2023-08-01 19:49:00+00:00,1848.975115951589,1846.8120410640474,1.0,1,0.5,0.7786237750257693,1440.0166570000001,215837.0,27.255486464,0.005874889741410304
2023-08-01 19:50:00+00:00,1852.0294372456474,1846.4661900125307,3.0,3,0.5,3.8694740620056587,7159.067401,267023.3333333333,30.393870677333336,0.00813529709833762
2023-08-01 19:51:00+00:00,1850.482945977151,1851.0934098770986,1.0,2,0.6666666666666666,3.2914674569626903,6087.426315000001,199651.0,33.40392925866667,0.006743083347890859
2023-08-01 19:52:00+00:00,1851.429389354391,1856.443062586418,1.0,3,0.75,30.406784598276538,56296.86040699999,207683.25,37.219144192,0.008118770342450688
2023-08-01 19:53:00+00:00,1851.728439281173,1849.8148788651279,3.0,2,0.4,6.421021795143242,11889.815416,159833.4,33.6060882944,0.005321079391954534
2023-08-01 19:54:00+00:00,1853.7153349854843,1849.7823443617358,1.0,1,0.5,0.3891327748982598,720.446093,196537.5,32.863963136,0.0064551007705026565
2023-08-01 19:55:00+00:00,1851.5354120330358,1851.6645450639046,2.0,3,0.6,3.398052577491633,6299.736958,236884.8,34.0556038144,0.008099073074758042
2023-08-01 19:56:00+00:00,1852.1531986820441,1857.956981458796,2.0,3,0.6,20.549267218206854,38017.17411000001,272782.4,36.0455348224,0.009906892865366017
2023-08-01 19:57:00+00:00,1850.6997110232828,1846.935419995171,4.0,1,0.2,3.7220320107670974,6887.22926,155818.4,32.7104462848,0.005104941886172365
2023-08-01 19:58:00+00:00,1853.4021438573025,1849.4795304868921,2.0,5,0.7142857142857143,1.2068076059466868,2240.077844,187169.0,32.523744402285715,0.006091586474620636
2023-08-01 19:59:00+00:00,1851.098027047855,1849.6654969727354,1.0,4,0.8,11.359721270292589,21029.982257,203422.2,30.9631250432,0.00632515373205504
2023-08-01 20:00:00+00:00,1851.5270716094897,1851.5270716094897,0.0,1,1.0,2.1605243738200697,4000.269367,128604.0,36.335960064,0.004672949808070656
2023-08-01 20:01:00+00:00,1851.7902735629423,1851.7902735629423,0.0,1,1.0,26.88172085234143,49779.309211,121511.0,42.09047552,0.00511445577091072
2023-08-01 20:02:00+00:00,1854.2622696363492,1851.0126151594845,2.0,3,0.6,76.71939351635825,142099.079103,216793.2,42.2462799872,0.009135322380782797
2023-08-01 20:03:00+00:00,1853.6601799086316,1852.7354237938646,1.0,3,0.75,1.8371557635578024,3404.462046,195909.75,40.242434048,0.007814438482328576
2023-08-01 20:04:00+00:00,1853.458116463983,1850.8330488583304,2.0,1,0.3333333333333333,9.774599999606316,18114.004012999998,193789.0,39.838461951999996,0.007679802223947776
2023-08-01 20:05:00+00:00,1852.6503503646775,1852.6503503646775,0.0,1,1.0,2.6988362909470722,5000.0,236988.0,40.157712384,0.009516895942459393
2023-08-01 20:06:00+00:00,1850.423125689038,1850.8053970809726,2.0,1,0.3333333333333333,2.7243529566305194,5041.5035769999995,169753.0,39.313795754666664,0.006685071970889728
2023-08-01 20:07:00+00:00,1853.2525432078778,1858.8022754122194,1.0,1,0.5,0.5575961740376283,1031.4662779999999,209299.0,40.994945024,0.008594014867449856
2023-08-01 20:08:00+00:00,1850.1213812078656,1847.5903617614476,1.0,1,0.5,2.4659592862030735,4564.417391,194445.0,43.062245376,0.008285960079192065
2023-08-01 20:09:00+00:00,1853.953380759614,1858.8255318770925,3.0,2,0.4,7.3567898138102645,13623.101492,210279.6,40.719921152,0.008571516117736652
2023-08-01 20:10:00+00:00,1849.5633650661941,1847.4151873529706,3.0,2,0.4,3.2228184493472196,5961.244888,211560.0,43.828068352,0.00927800277487616
2023-08-01 20:11:00+00:00,1850.822188027763,1847.283442438689,1.0,2,0.6666666666666666,1.4945400088432104,2767.280732,174200.0,48.58674653866667,0.00848502036129519
2023-08-01 20:12:00+00:00,1853.9737682228906,1850.8339709543982,1.0,2,0.6666666666666666,5.416010562302899,10037.01668,167300.33333333334,46.738067456,0.00756091645679616
2023-08-01 20:13:00+00:00,1851.863630362776,1850.8266709545128,3.0,1,0.25,1.1687057497674973,2164.876953,155254.75,45.36602624,0.007189894805748736
2023-08-01 20:14:00+00:00,1850.971940039505,1847.4156006243288,5.0,2,0.2857142857142857,28.731250763201512,53171.293539,173246.2857142857,36.523523510857146,0.006325781743717815
2023-08-01 20:15:00+00:00,1848.7520500346504,1850.1074590509058,2.0,0,0.0,23.608260823292248,43677.52597,180431.5,37.12407552,0.006688544504143872
2023-08-01 20:16:00+00:00,1854.201296290664,1849.8358465200486,2.0,2,0.5,5.25363490143543,9720.539018,171800.25,36.214720512,0.006211557630761984
2023-08-01 20:17:00+00:00,1856.2833163432076,1851.674840258552,0.0,3,1.0,2.29471733780832,4250.0,207332.66666666666,36.485532330666665,0.007582704708022273
2023-08-01 20:18:00+00:00,1849.4293762770321,1851.5438341065421,5.0,3,0.375,18.9027197724721,34964.627944,193350.75,35.780510208,0.0069274916698460155
2023-08-01 20:19:00+00:00,1853.2326406227478,1857.6742612159994,3.0,5,0.625,5.638522890424892,10432.025238,215062.625,34.873237504,0.007415051172772096
2023-08-01 20:20:00+00:00,1855.643880905339,1857.7063647823752,0.0,3,1.0,0.4607281981294717,853.895814,243956.66666666666,33.74341256533333,0.008235646131247788
2023-08-01 20:21:00+00:00,1847.5221475250985,1846.5122369883527,3.0,0,0.0,2.053452159479272,3794.086027,220162.0,36.587870208,0.007871342860727637
2023-08-01 20:22:00+00:00,1851.8208314692272,1851.5321401101085,1.0,2,0.6666666666666666,303.31636307601553,561730.686047,347559.3333333333,158.31352388266666,0.06380649555703603
2023-08-01 20:23:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 20:24:00+00:00,1848.554897512436,1849.676322639232,3.0,0,0.0,1.2128174112911858,2243.1559079999997,219460.0,30.431523498666667,0.006693553813055488
2023-08-01 20:25:00+00:00,1851.2636497689807,1846.5461868367854,2.0,1,0.3333333333333333,2.1875009318415266,4055.797645,207261.66666666666,29.707016191999998,0.0061510599310752425
2023-08-01 20:26:00+00:00,1854.9650992149375,1857.6449316726937,1.0,2,0.6666666666666666,4.935705422864893,9130.487938,245251.66666666666,29.581703168,0.007220802855936682
2023-08-01 20:27:00+00:00,1851.456959811503,1851.4733025443652,0.0,2,1.0,3.6072459217581967,6678.683329,193857.0,33.676726271999996,0.006541839000981504
2023-08-01 20:28:00+00:00,1852.9416682289054,1851.5064332029103,1.0,2,0.6666666666666666,1.6555202003307479,3064.332775,264209.0,28.429565952,0.007497756686667776
2023-08-01 20:29:00+00:00,1852.7007846812787,1850.9362330770746,2.0,4,0.6666666666666666,36.03335860101702,66643.226437,248962.16666666666,26.84327867733333,0.0066832902634181976
2023-08-01 20:30:00+00:00,1852.174414011738,1850.9313271727724,1.0,3,0.75,6.258328596319339,11582.550866000001,172410.5,27.356031488,0.00467477049340672
2023-08-01 20:31:00+00:00,1850.0377519381275,1850.9631267640475,2.0,2,0.5,2.8403602566606296,5254.6456579999995,224077.75,27.980205056,0.00626591554661376
2023-08-01 20:32:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 20:33:00+00:00,1853.5584258149884,1849.1191467321948,1.0,1,0.5,2.153072598928449,4000.402017,188533.0,27.867058176,0.005285317796810752
2023-08-01 20:34:00+00:00,1855.2327063518758,1858.312410935227,1.0,2,0.6666666666666666,0.6085990064746014,1129.43324,270930.6666666667,25.470636032,0.006900283382414677
2023-08-01 20:35:00+00:00,1852.2848956264609,1847.4246820163655,1.0,2,0.6666666666666666,2.3827411608350646,4418.539637,218393.0,25.679728639999997,0.005596552901455872
2023-08-01 20:36:00+00:00,1852.0768250100907,1858.4218615145148,3.0,2,0.4,12.206703575709419,22578.018276000003,204207.2,29.4271029248,0.006004708795541094
2023-08-01 20:37:00+00:00,1847.8314454795766,1847.278330596355,3.0,0,0.0,0.263940276086421,487.585547,222410.66666666666,26.114747050666665,0.005804392172086614
2023-08-01 20:38:00+00:00,1853.672926855651,1858.3819452275566,1.0,1,0.5,0.18762050441069833,347.91711499999997,231345.5,26.010133504000002,0.005996971220463616
2023-08-01 20:39:00+00:00,1848.5594823638176,1850.8205317730362,3.0,1,0.25,1.7957918317429782,3320.794648,182970.75,25.515761152,0.004677241606876672
2023-08-01 20:40:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 20:41:00+00:00,1848.988796379595,1850.8384866534673,1.0,1,0.5,2.1940692282452754,4060.74611,283664.5,26.476566528,0.007492281668624385
2023-08-01 20:42:00+00:00,1848.9481778818456,1846.9953646006443,2.0,2,0.5,1.3718828197720137,2536.540595,228349.75,30.684120575999998,0.0069478046717327355
2023-08-01 20:43:00+00:00,1849.8995339171322,1850.823876974635,3.0,3,0.5,18.061940988223277,33407.275584999996,230987.16666666666,25.189875370666666,0.0058251041114624
2023-08-01 20:44:00+00:00,1849.7687965535565,1850.685150792158,5.0,3,0.375,8.372059503873484,15494.081182999998,218064.25,25.169078272,0.005509427953363712
2023-08-01 20:45:00+00:00,1852.0908542013533,1850.7040864858532,1.0,2,0.6666666666666666,1.839161490547463,3402.603167,245236.0,23.749129557333333,0.005828044334173526
2023-08-01 20:46:00+00:00,1850.9116885529988,1850.9116885529988,0.0,1,1.0,21.325005646734727,39470.70221,339747.0,25.999998976,0.008833421652099072
2023-08-01 20:47:00+00:00,1852.852661618362,1851.0524837652213,1.0,2,0.6666666666666666,3.2678651791817077,6044.520702999999,292109.3333333333,25.194721962666666,0.007355127159541078
2023-08-01 20:48:00+00:00,1849.1724984166858,1849.1724984166858,1.0,0,0.0,3.2007651266000425,5918.766846,212870.0,48.27181056,0.0102756203139072
2023-08-01 20:49:00+00:00,1849.027898928082,1846.9337253436806,3.0,2,0.4,2.274209288700974,4202.84509,241184.6,23.651881369599998,0.005752663713457766
2023-08-01 20:50:00+00:00,1855.0365724684236,1858.041440766104,1.0,2,0.6666666666666666,8.220779735181106,15203.429928000001,317094.6666666667,23.83046314666667,0.007639392410195968
2023-08-01 20:51:00+00:00,1849.6003006157268,1848.9644663210966,2.0,1,0.3333333333333333,3.82921936158653,7081.108934,228524.33333333334,30.913247914666666,0.006927020967016448
2023-08-01 20:52:00+00:00,1850.4288937962356,1850.7210202067129,1.0,5,0.8333333333333334,8.211691691445571,15188.01046,267583.8333333333,24.105012565333336,0.006512460212156758
2023-08-01 20:53:00+00:00,1849.5736834143331,1851.3293392128921,4.0,3,0.42857142857142855,54.21306118758189,100327.013337,270581.5714285714,26.140528347428567,0.006972813207326135
2023-08-01 20:54:00+00:00,1852.5823581932555,1851.3480420506671,1.0,3,0.75,3.6108857763596034,6680.439656999999,218670.25,24.963239936,0.005424272348117504
2023-08-01 20:55:00+00:00,1850.9629157086008,1849.9322834040925,1.0,2,0.6666666666666666,26.319099967873235,48729.110647,142241.33333333334,23.39986363733333,0.003321188465904982
2023-08-01 20:56:00+00:00,1852.511642369449,1851.8325299387275,1.0,5,0.8333333333333334,5.8939569867778445,10914.982554,446161.0,23.513424213333334,0.010680992393633792
2023-08-01 20:57:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 20:58:00+00:00,1852.398725794799,1849.8893561923678,2.0,2,0.5,8.329682950780875,15409.787507000001,207420.25,31.998743552,0.006604903607041024
2023-08-01 20:59:00+00:00,1849.4789785489406,1846.7451049460983,3.0,1,0.25,6.774691794317101,12531.877921,302748.0,31.412858879999998,0.009111373549431808
2023-08-01 21:00:00+00:00,1853.7774972484376,1849.705821994077,1.0,1,0.5,4.358823779224459,8062.80513,134641.0,32.03456,0.0042426039750103044
2023-08-01 21:01:00+00:00,1853.7231744017681,1851.5262505492524,1.0,4,0.8,2.478399487584303,4599.914814,174836.6,31.421197926399998,0.005501305792804864
2023-08-01 21:02:00+00:00,1853.8480025579186,1851.5332166363432,1.0,4,0.8,1.156744824821578,2144.3092189999998,207896.6,30.169974783999997,0.0063443649793409026
2023-08-01 21:03:00+00:00,1854.9330022832505,1851.5371318955094,0.0,2,1.0,0.37480357322771685,694.67422,234803.5,27.579232255999997,0.006505423728364544
2023-08-01 21:04:00+00:00,1850.6657928581133,1849.6820234773484,4.0,2,0.3333333333333333,7.942006364156509,14669.801072000002,265384.0,26.932158122666667,0.007066507868540586
2023-08-01 21:05:00+00:00,1850.954849410819,1851.5275264415013,2.0,2,0.5,0.5183292284600394,958.1125549999999,218368.0,26.97857536,0.00576775097984768
2023-08-01 21:06:00+00:00,1849.2010385525678,1851.5427887751378,2.0,3,0.6,1.3920929431996778,2574.212285,181496.0,25.815248896000003,0.004703921551167079
2023-08-01 21:07:00+00:00,1853.6913494803327,1856.775966169473,1.0,3,0.75,0.36746916912824146,681.272216,191243.25,27.114811392,0.005158872277707776
2023-08-01 21:08:00+00:00,1850.6665775109432,1845.6168993434517,2.0,1,0.3333333333333333,11.839081898114058,21895.658306,210083.0,26.387012949333336,0.005525720560167595
2023-08-01 21:09:00+00:00,1849.7404649626462,1845.4564156869221,2.0,2,0.5,1.4741421262055512,2724.322778,299358.5,27.289232384,0.008163102165172225
2023-08-01 21:10:00+00:00,1849.4102663157014,1851.4385938895587,2.0,2,0.5,11.786979446885002,21821.051327,146216.0,26.040991232,0.0037944558051742723
2023-08-01 21:11:00+00:00,1854.0139698672772,1851.5407733892728,0.0,2,1.0,0.4912417591778429,909.6380650000001,207383.0,25.2038656,0.005229345153345536
2023-08-01 21:12:00+00:00,1851.362083031407,1856.49381238213,3.0,1,0.25,2.8733281415285954,5315.010509999999,169931.5,29.531937792,0.005088989173512192
2023-08-01 21:13:00+00:00,1851.939299806794,1849.6417451969523,2.0,1,0.3333333333333333,0.3240963048288305,601.689306,167348.0,27.762641578666663,0.004634172777119743
2023-08-01 21:14:00+00:00,1856.5913055009132,1856.5913055009132,0.0,1,1.0,0.21544860132374635,400.0,232223.0,25.700909056,0.005968342203711488
2023-08-01 21:15:00+00:00,1847.9902209578727,1851.4949866025086,3.0,1,0.25,0.9978701028610628,1842.520203,280241.5,25.934665216,0.007311314795697664
2023-08-01 21:16:00+00:00,1852.533249802511,1856.4528772286117,1.0,2,0.6666666666666666,0.338948688001687,628.226897,252324.33333333334,25.736514901333333,0.0064994891471387315
2023-08-01 21:17:00+00:00,1853.2086271115502,1851.4847115244906,3.0,6,0.6666666666666666,1.6450725051565347,3046.968167,205236.11111111112,25.015190641777778,0.005118287080407496
2023-08-01 21:18:00+00:00,1851.104360296622,1845.5662861765145,1.0,1,0.5,0.578196185437212,1072.729894,234444.5,25.783292928,0.006048041837908993
2023-08-01 21:19:00+00:00,1850.2473542187465,1849.6344673453948,2.0,1,0.3333333333333333,2.4139084577093577,4466.845856,167311.33333333334,26.203112789333332,0.004374745617620992
2023-08-01 21:20:00+00:00,1852.2223275995998,1849.6290269002602,2.0,2,0.5,1.9992758638606758,3706.939437,181598.5,25.90658816,0.004704375274499072
2023-08-01 21:21:00+00:00,1854.4019681393952,1849.66457097275,1.0,4,0.8,2.752998951961747,5099.58759,203911.8,27.028641382400004,0.005490262093844481
2023-08-01 21:22:00+00:00,1854.2928848213471,1857.070974801078,0.0,2,1.0,0.6107756074297304,1133.653476,291960.0,26.0098816,0.00777081934032384
2023-08-01 21:23:00+00:00,1853.4221456591906,1846.0062343899317,1.0,2,0.6666666666666666,0.08036075302239504,148.890719,250298.66666666666,25.362314581333333,0.006282827606144341
2023-08-01 21:24:00+00:00,1854.8832480459084,1849.6500459508827,1.0,2,0.6666666666666666,5.7169770992725395,10606.836857,255280.33333333334,24.867226282666667,0.006384960905881601
2023-08-01 21:25:00+00:00,1853.335325582033,1851.4453916390262,2.0,3,0.6,12.668680546413462,23436.338058,202109.4,25.2148174848,0.005070553406002791
2023-08-01 21:26:00+00:00,1850.522985209696,1851.5611075947104,2.0,5,0.7142857142857143,29.41314411384034,54457.911555,255939.2857142857,27.874249289142856,0.008372541224656605
2023-08-01 21:27:00+00:00,1852.6918249868097,1849.945464301675,2.0,1,0.3333333333333333,2.0000572944750443,3708.781053,221550.33333333334,24.53378048,0.005430328107479722
2023-08-01 21:28:00+00:00,1853.1982642855446,1849.9396559399263,1.0,1,0.5,0.1305033841495009,242.00320599999998,204321.0,25.738468351999998,0.0053441000625797114
2023-08-01 21:29:00+00:00,1850.8339340732018,1847.0880643445212,2.0,1,0.3333333333333333,1.813369621785358,3354.769973,217173.33333333334,24.749030741333332,0.005381007533394603
2023-08-01 21:30:00+00:00,1848.4185745775587,1849.8851068046765,2.0,0,0.0,6.18958818298769,11449.431724,205468.5,32.303873024,0.00655547675253248
2023-08-01 21:31:00+00:00,1850.4447279077028,1849.7934783040603,2.0,1,0.3333333333333333,7.189943789323897,13301.930411000001,130942.33333333333,25.50763042133333,0.003346636247858517
2023-08-01 21:32:00+00:00,1850.5345217231425,1852.0790921533614,3.0,3,0.5,35.536123088227946,65799.434087,181386.83333333334,24.57852859733333,0.004464673206940331
2023-08-01 21:33:00+00:00,1852.1169526898698,1852.1169526898698,0.0,1,1.0,0.19878549757092442,368.17399,245611.0,23.348934656,0.005734755189794816
2023-08-01 21:34:00+00:00,1852.2330860285595,1852.124217803371,1.0,3,0.75,0.9764490885770012,1808.033895,199815.0,24.822292992,0.004985385613544448
2023-08-01 21:35:00+00:00,1850.2015658601827,1850.2015658601827,1.0,0,0.0,7.896617209491695,14610.333526,225699.0,23.156860928,0.005226480354588672
2023-08-01 21:36:00+00:00,1852.3998921323066,1851.6515471919765,2.0,2,0.5,18.62054721360169,34448.531962,166009.0,29.009736192,0.004753566404146688
2023-08-01 21:37:00+00:00,1849.2912996695682,1848.74841384427,5.0,2,0.2857142857142857,65.0597346256633,120316.349038,199769.14285714287,23.510858020571426,0.004857386244140763
2023-08-01 21:38:00+00:00,1851.9653927548186,1850.617824241947,1.0,3,0.75,6.759886153988606,12511.033291,244407.25,22.398044671999997,0.005430081189472255
2023-08-01 21:39:00+00:00,1852.241313030081,1858.091363916241,1.0,3,0.75,29.566930740517922,54717.453479,262119.0,22.946625024,0.0059997530861184
2023-08-01 21:40:00+00:00,1849.9898907362358,1850.9135259983736,2.0,2,0.5,1.9729015644023713,3650.5175710000003,161083.0,24.446016,0.003938205824769024
2023-08-01 21:41:00+00:00,1847.010153812753,1847.010153812753,1.0,0,0.0,0.31379911031001184,579.590143,248679.0,24.87150592,0.00618502122067968
2023-08-01 21:42:00+00:00,1851.9558549165363,1858.3124773490179,3.0,4,0.5714285714285714,2.7329379746319438,5067.801107,197661.2857142857,25.079155858285713,0.004950856215648842
2023-08-01 21:43:00+00:00,1848.4319926212875,1848.5286562239078,5.0,1,0.16666666666666666,35.47540366296025,65587.480633,194903.33333333334,24.253157034666668,0.004734978134238549
2023-08-01 21:44:00+00:00,1849.3531229037585,1850.3889886228233,2.0,3,0.6,5.768453485850169,10668.454835,184678.0,24.14491648,0.0044532950045855745
2023-08-01 21:45:00+00:00,1849.03489005393,1850.2761293364115,2.0,2,0.5,4.606210765216791,8515.227237,199498.25,24.427081727999997,0.004981149175745023
2023-08-01 21:46:00+00:00,1855.0124062982375,1858.3391186840724,1.0,2,0.6666666666666666,2.0386025450305407,3773.101667,198417.66666666666,24.251824128,0.00482166671756288
2023-08-01 21:47:00+00:00,1848.395313064967,1848.395313064967,1.0,0,0.0,0.32460588693286263,600.0,139644.0,23.617847296,0.003298090667802624
2023-08-01 21:48:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 21:49:00+00:00,1852.3377672808426,1850.242923298626,1.0,2,0.6666666666666666,0.2512606790295578,465.971109,201341.33333333334,23.701021354666665,0.004882627225575423
2023-08-01 21:50:00+00:00,1848.6554724543319,1848.4436709919098,2.0,1,0.3333333333333333,2.8018723551097504,5183.976703,177753.66666666666,24.638214144,0.004461823439979861
2023-08-01 21:51:00+00:00,1852.4507179364045,1848.441360991946,1.0,1,0.5,0.3593643422930951,665.541811,159984.0,22.586918912,0.003621293550573568
2023-08-01 21:52:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 21:53:00+00:00,1850.3101192526337,1858.341573048963,3.0,1,0.25,0.36584362486876953,677.0103859999999,225076.0,22.563587072,0.005068384881427456
2023-08-01 21:54:00+00:00,1853.2040980994027,1850.028172971105,2.0,5,0.7142857142857143,22.76946122833894,42120.499041,293733.14285714284,21.932399762285716,0.006412983670322907
2023-08-01 21:55:00+00:00,1855.4140544634113,1848.2076709956134,1.0,2,0.6666666666666666,0.6379186262021292,1184.82077,171526.0,23.166364330666667,0.0039800451829186565
2023-08-01 21:56:00+00:00,1849.355726057577,1850.0770115771477,1.0,2,0.6666666666666666,1.371036192005859,2536.252908,174383.0,26.927809877333335,0.004890198009641643
2023-08-01 21:57:00+00:00,1851.7947133093592,1848.1370548966386,2.0,1,0.3333333333333333,5.337102486981627,9865.175458,169955.33333333334,22.61471709866667,0.003829712047555925
2023-08-01 21:58:00+00:00,1848.5833279051053,1847.6146924334905,3.0,2,0.4,34.486690484754554,63734.12975,185793.6,20.076269568,0.0037270188062240766
2023-08-01 21:59:00+00:00,1848.6177644455308,1847.8778001995004,3.0,3,0.5,13.933000949185633,25759.154709,332578.3333333333,21.516154538666665,0.007192865397566465
2023-08-01 22:00:00+00:00,1849.12602655751,1847.8182130899472,1.0,3,0.75,1.7837767230742883,3299.17056,266823.75,26.159240704,0.006817577294238208
2023-08-01 22:01:00+00:00,1851.503810297515,1849.6720269866871,1.0,3,0.75,6.241034317263377,11547.431999,215057.5,21.233619456,0.004603657160730624
2023-08-01 22:02:00+00:00,1847.9102412516224,1849.051158498089,2.0,1,0.3333333333333333,37.743323004837954,69735.028769,214456.66666666666,26.797038933333337,0.005180183817669974
2023-08-01 22:03:00+00:00,1851.4091033840011,1847.2273653324273,2.0,1,0.3333333333333333,10.456287961342454,19351.073942,155659.66666666666,21.224728576,0.003285236977164288
2023-08-01 22:04:00+00:00,1850.2398199674412,1855.1146303594323,1.0,1,0.5,14.773514174891288,27272.216411,202665.0,22.179549184000003,0.004462803574198272
2023-08-01 22:05:00+00:00,1849.3150162278648,1844.1056727837372,1.0,4,0.8,0.9021887484114811,1668.150297,251816.8,22.8947009536,0.0057891253952622596
2023-08-01 22:06:00+00:00,1849.9019480831992,1855.235460771826,2.0,1,0.3333333333333333,0.8107477879329097,1498.926397,172743.0,20.927909888,0.003619840192442368
2023-08-01 22:07:00+00:00,1849.7018912612145,1847.2323065138785,2.0,2,0.5,3.025570582581884,5591.4055530000005,189932.5,19.944052736,0.003808781558334464
2023-08-01 22:08:00+00:00,1853.21658877179,1855.266588111563,0.0,3,1.0,4.857282735836407,8982.047568999998,346439.3333333333,18.987245568000002,0.006574337933384362
2023-08-01 22:09:00+00:00,1855.2862169382136,1855.2862169382136,0.0,1,1.0,0.06549939297266227,121.520121,163927.0,74.999996416,0.012294524412485632
2023-08-01 22:10:00+00:00,1849.1541641082674,1849.1541641082674,0.0,1,1.0,0.003893016677423177,7.198788,165942.0,19.770392576,0.003280738484846592
2023-08-01 22:11:00+00:00,1855.3346368896416,1855.3346368896416,0.0,1,1.0,0.3856075501287346,715.431044,173810.0,21.140916224,0.00367450264889344
2023-08-01 22:12:00+00:00,1849.76889218237,1855.3176910161756,1.0,1,0.5,0.5963214129128431,1102.140535,240081.5,18.994946048,0.0045485889377105924
2023-08-01 22:13:00+00:00,1847.4564570908015,1847.3066302595946,2.0,2,0.5,2.6222129859514656,4846.172108000001,216613.25,18.729665024,0.004036410869659136
2023-08-01 22:14:00+00:00,1849.904088937466,1855.3437582115293,3.0,2,0.4,1.4499261515988813,2680.758518,239224.2,18.553450086399998,0.004444788864740557
2023-08-01 22:15:00+00:00,1852.2745291439298,1849.1457316852336,0.0,2,1.0,0.5660058852227453,1050.0,225539.5,18.637771776,0.004157797759491072
2023-08-01 22:16:00+00:00,1848.5631280282907,1847.3448872591532,1.0,2,0.6666666666666666,3.7743017763770084,6977.875933,195853.33333333334,19.950749696,0.00396056471776256
2023-08-01 22:17:00+00:00,1851.7302759585139,1855.5316941900219,2.0,4,0.6666666666666666,1.087600102904245,2012.379503,213598.66666666666,18.429971114666667,0.003939822544372736
2023-08-01 22:18:00+00:00,1848.2503029927675,1847.3241981809701,2.0,2,0.5,3.4928832079430223,6454.73362,163662.25,17.90729216,0.002950575098172416
2023-08-01 22:19:00+00:00,1849.524110558215,1849.1622426136225,3.0,4,0.5714285714285714,2.1702199420908483,4022.7895040000003,219013.14285714287,18.424757101714285,0.0040612718312661574
2023-08-01 22:20:00+00:00,1851.033681503418,1856.0112192981528,2.0,2,0.5,3.40853906762314,6304.229915,206014.5,18.744162304,0.0038774807418275837
2023-08-01 22:21:00+00:00,1847.908591611472,1849.1798908021483,2.0,3,0.6,12.15215551915109,22465.315593,255763.0,24.062785536,0.005966873815545037
2023-08-01 22:22:00+00:00,1849.2420532065792,1849.2420532065792,0.0,1,1.0,1.1378348044548536,2104.13197,201118.0,19.964301312,0.004015180351266816
2023-08-01 22:23:00+00:00,1851.7406674886633,1847.373727503063,2.0,2,0.5,2.979639499935873,5511.591244,232058.25,21.218925056,0.004957286734781952
2023-08-01 22:24:00+00:00,1850.0692624819237,1848.6535893015928,3.0,4,0.5714285714285714,31.631694369802975,58427.772109,320290.4285714286,19.16253856914286,0.0061795976508471585
2023-08-01 22:25:00+00:00,1848.6562794716392,1848.6600352301934,0.0,2,1.0,0.8124226640373566,1501.888224,232558.0,18.752740352,0.004364237401489408
2023-08-01 22:26:00+00:00,1852.0347561930807,1856.42805961355,0.0,5,1.0,74.11615675368441,137077.85569,200361.4,30.0710596608,0.005076273206717235
2023-08-01 22:27:00+00:00,1853.303953488175,1856.604713533271,0.0,2,1.0,0.3721337680096516,688.607741,174666.0,18.813945856,0.003277798099257344
2023-08-01 22:28:00+00:00,1849.3868415956786,1850.000433750884,1.0,2,0.6666666666666666,0.6500319810234418,1201.741314,178733.66666666666,16.892458325333333,0.0029930920192675838
2023-08-01 22:29:00+00:00,1848.7707136786378,1848.1474513298917,2.0,1,0.3333333333333333,4.355801931004319,8052.572316,203404.0,16.931553962666666,0.003442669859864576
2023-08-01 22:30:00+00:00,1851.0552073635663,1856.6324622376985,1.0,1,0.5,0.41461851589573284,769.122665,240818.0,17.358437375999998,0.004154159665926144
2023-08-01 22:31:00+00:00,1852.8595686630906,1849.9684487518366,1.0,3,0.75,0.2816987570828895,521.392683,192282.25,17.200598784,0.003329658156287232
2023-08-01 22:32:00+00:00,1847.6628662541975,1847.3925976750713,4.0,0,0.0,39.65723599718624,73276.796442,286154.5,16.386923008,0.004676635768674304
2023-08-01 22:33:00+00:00,1850.7362721788254,1849.2525612211223,0.0,5,1.0,0.9590486789273078,1773.916273,176391.4,18.3649093632,0.0032537390916554756
2023-08-01 22:34:00+00:00,1848.3298958766054,1849.2569307449676,1.0,1,0.5,0.7700326397603023,1423.802789,203539.5,18.577539072,0.0038056815301171203
2023-08-01 22:35:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-01 22:36:00+00:00,,,0.0,0,,0.0,0.0,,,
